merchant_id,risk_label,composite_risk_score
RDS-06449,0,0.12
RDS-06450,1,0.25
RDS-06451,1,0.37
RDS-06452,3,0.77
RDS-06453,0,0.12
RDS-06454,1,0.27
RDS-06455,0,0.12
RDS-06456,0,0.0
RDS-06457,0,0.15
RDS-06458,0,0.15
RDS-06459,0,0.15
RDS-06460,1,0.25
RDS-06461,0,0.12
RDS-06462,0,0.15
RDS-06463,0,0.1
RDS-06464,1,0.25
RDS-06465,1,0.3
RDS-06466,1,0.27
RDS-06467,1,0.25
RDS-06468,2,0.52
RDS-06469,1,0.22
RDS-06470,0,0.0
RDS-06471,0,0.0
RDS-06472,0,0.15
RDS-06473,1,0.22
RDS-06474,0,0.12
RDS-06475,1,0.22
RDS-06476,0,0.12
RDS-06477,0,0.12
RDS-06478,0,0.12
RDS-06479,1,0.42
RDS-06480,0,0.15
RDS-06481,0,0.0
RDS-06482,1,0.3
RDS-06483,0,0.0
RDS-06484,1,0.3
RDS-06485,1,0.4
RDS-06486,0,0.12
RDS-06487,0,0.15
RDS-06488,1,0.3
RDS-06489,0,0.12
RDS-06490,0,0.15
RDS-06491,1,0.25
RDS-06492,0,0.0
RDS-06493,2,0.47
RDS-06494,0,0.15
RDS-06495,0,0.15
RDS-06496,0,0.0
RDS-06497,0,0.0
RDS-06498,1,0.37
RDS-06499,0,0.15
RDS-06500,2,0.62
RDS-06501,0,0.15
RDS-06502,2,0.55
RDS-06503,0,0.12
RDS-06504,0,0.15
RDS-06505,0,0.15
RDS-06506,0,0.15
RDS-06507,0,0.0
RDS-06508,0,0.0
RDS-06509,3,0.7
RDS-06510,2,0.65
RDS-06511,2,0.55
RDS-06512,2,0.5
RDS-06513,2,0.57
RDS-06514,1,0.25
RDS-06515,0,0.12
RDS-06516,1,0.27
RDS-06517,0,0.12
RDS-06518,0,0.15
RDS-06519,1,0.42
RDS-06520,1,0.25
RDS-06521,1,0.22
RDS-06522,1,0.27
RDS-06523,0,0.0
RDS-06524,0,0.12
RDS-06525,1,0.27
RDS-06526,0,0.12
RDS-06527,1,0.42
RDS-06528,0,0.0
RDS-06529,0,0.15
RDS-06530,1,0.4
RDS-06531,0,0.15
RDS-06532,1,0.25
RDS-06533,0,0.0
RDS-06534,1,0.25
RDS-06535,0,0.12
RDS-06536,0,0.15
RDS-06537,0,0.0
RDS-06538,2,0.67
RDS-06539,0,0.15
RDS-06540,0,0.15
RDS-06541,2,0.47
RDS-06542,1,0.25
RDS-06543,1,0.3
RDS-06544,2,0.52
RDS-06545,0,0.0
RDS-06546,1,0.37
RDS-06547,0,0.12
RDS-06548,1,0.27
RDS-06549,1,0.27
RDS-06550,0,0.0
RDS-06551,0,0.1
RDS-06552,1,0.37
RDS-06553,0,0.15
RDS-06554,0,0.15
RDS-06555,0,0.15
RDS-06556,0,0.0
RDS-06557,0,0.15
RDS-06558,1,0.42
RDS-06559,0,0.15
RDS-06560,0,0.1
RDS-06561,2,0.55
RDS-06562,0,0.0
RDS-06563,0,0.12
RDS-06564,0,0.12
RDS-06565,0,0.12
RDS-06566,1,0.22
RDS-06567,0,0.0
RDS-06568,1,0.27
RDS-06569,0,0.12
RDS-06570,2,0.55
RDS-06571,2,0.5
RDS-06572,2,0.67
RDS-06573,1,0.42
RDS-06574,2,0.67
RDS-06575,0,0.1
RDS-06576,1,0.42
RDS-06577,0,0.0
RDS-06578,0,0.1
RDS-06579,0,0.15
RDS-06580,1,0.27
RDS-06581,0,0.15
RDS-06582,0,0.15
RDS-06583,0,0.12
RDS-06584,0,0.0
RDS-06585,0,0.0
RDS-06586,0,0.1
RDS-06587,0,0.1
RDS-06588,1,0.37
RDS-06589,1,0.25
RDS-06590,1,0.37
RDS-06591,2,0.62
RDS-06592,1,0.25
RDS-06593,0,0.1
RDS-06594,0,0.1
RDS-06595,0,0.12
RDS-06596,0,0.0
RDS-06597,0,0.12
RDS-06598,1,0.2
RDS-06599,0,0.0
RDS-06600,0,0.15
RDS-06601,3,0.77
RDS-06602,1,0.25
RDS-06603,2,0.57
RDS-06604,2,0.5
RDS-06605,0,0.0
RDS-06606,1,0.42
RDS-06607,0,0.0
RDS-06608,1,0.25
RDS-06609,0,0.0
RDS-06610,2,0.55
RDS-06611,1,0.25
RDS-06612,1,0.3
RDS-06613,1,0.27
RDS-06614,0,0.1
RDS-06615,0,0.15
RDS-06616,1,0.27
RDS-06617,1,0.27
RDS-06618,0,0.0
RDS-06619,1,0.27
RDS-06620,1,0.25
RDS-06621,0,0.12
RDS-06622,1,0.42
RDS-06623,3,0.77
RDS-06624,0,0.0
RDS-06625,1,0.3
RDS-06626,0,0.0
RDS-06627,0,0.0
RDS-06628,0,0.15
RDS-06629,1,0.37
RDS-06630,1,0.2
RDS-06631,0,0.15
RDS-06632,2,0.65
RDS-06633,0,0.0
RDS-06634,0,0.15
RDS-06635,0,0.15
RDS-06636,0,0.15
RDS-06637,0,0.1
RDS-06638,0,0.15
RDS-06639,0,0.15
RDS-06640,0,0.0
RDS-06641,1,0.37
RDS-06642,2,0.67
RDS-06643,0,0.0
RDS-06644,0,0.0
RDS-06645,2,0.52
RDS-06646,3,0.77
RDS-06647,0,0.0
RDS-06648,0,0.15
RDS-06649,0,0.15
RDS-06650,0,0.0
RDS-06651,0,0.15
RDS-06652,1,0.3
RDS-06653,0,0.15
RDS-06654,1,0.27
RDS-06655,0,0.0
RDS-06656,0,0.1
RDS-06657,1,0.4
RDS-06658,0,0.15
RDS-06659,1,0.27
RDS-06660,1,0.37
RDS-06661,2,0.52
RDS-06662,1,0.3
RDS-06663,1,0.3
RDS-06664,0,0.0
RDS-06665,1,0.37
RDS-06666,2,0.65
RDS-06667,2,0.52
RDS-06668,2,0.67
RDS-06669,0,0.12
RDS-06670,0,0.12
RDS-06671,1,0.35
RDS-06672,0,0.0
RDS-06673,0,0.0
RDS-06674,1,0.42
RDS-06675,0,0.15
RDS-06676,0,0.15
RDS-06677,0,0.0
RDS-06678,2,0.52
RDS-06679,0,0.15
RDS-06680,0,0.15
RDS-06681,1,0.25
RDS-06682,0,0.0
RDS-06683,1,0.22
RDS-06684,0,0.12
RDS-06685,1,0.27
RDS-06686,2,0.55
RDS-06687,2,0.65
RDS-06688,0,0.12
RDS-06689,0,0.0
RDS-06690,0,0.12
RDS-06691,1,0.25
RDS-06692,1,0.27
RDS-06693,1,0.37
RDS-06694,0,0.15
RDS-06695,1,0.27
RDS-06696,0,0.0
RDS-06697,0,0.1
RDS-06698,1,0.3
RDS-06699,0,0.15
RDS-06700,0,0.12
RDS-06701,0,0.0
RDS-06702,0,0.12
RDS-06703,0,0.0
RDS-06704,2,0.55
RDS-06705,2,0.52
RDS-06706,0,0.15
RDS-06707,0,0.1
RDS-06708,1,0.27
RDS-06709,0,0.0
RDS-06710,0,0.15
RDS-06711,1,0.3
RDS-06712,0,0.12
RDS-06713,3,0.7
RDS-06714,0,0.1
RDS-06715,1,0.4
RDS-06716,1,0.3
RDS-06717,2,0.62
RDS-06718,0,0.0
RDS-06719,1,0.37
RDS-06720,0,0.12
RDS-06721,1,0.3
RDS-06722,1,0.25
RDS-06723,0,0.15
RDS-06724,0,0.15
RDS-06725,2,0.65
RDS-06726,0,0.15
RDS-06727,0,0.12
RDS-06728,0,0.12
RDS-06729,2,0.67
RDS-06730,0,0.15
RDS-06731,0,0.0
RDS-06732,1,0.3
RDS-06733,1,0.27
RDS-06734,0,0.12
RDS-06735,1,0.4
RDS-06736,1,0.27
RDS-06737,2,0.5
RDS-06738,1,0.37
RDS-06739,1,0.3
RDS-06740,1,0.27
RDS-06741,1,0.42
RDS-06742,1,0.27
RDS-06743,1,0.22
RDS-06744,0,0.0
RDS-06745,0,0.0
RDS-06746,0,0.1
RDS-06747,1,0.3
RDS-06748,0,0.1
RDS-06749,0,0.0
RDS-06750,1,0.27
RDS-06751,1,0.4
RDS-06752,0,0.0
RDS-06753,1,0.25
RDS-06754,1,0.25
RDS-06755,2,0.52
RDS-06756,1,0.42
RDS-06757,0,0.12
RDS-06758,0,0.15
RDS-06759,1,0.22
RDS-06760,0,0.0
RDS-06761,1,0.3
RDS-06762,1,0.27
RDS-06763,1,0.42
RDS-06764,1,0.22
RDS-06765,1,0.27
RDS-06766,1,0.27
RDS-06767,0,0.0
RDS-06768,0,0.0
RDS-06769,0,0.1
RDS-06770,0,0.1
RDS-06771,0,0.15
RDS-06772,0,0.15
RDS-06773,0,0.15
RDS-06774,1,0.27
RDS-06775,1,0.3
RDS-06776,0,0.0
RDS-06777,2,0.55
RDS-06778,0,0.12
RDS-06779,3,0.77
RDS-06780,1,0.27
RDS-06781,1,0.25
RDS-06782,0,0.12
RDS-06783,1,0.3
RDS-06784,0,0.12
RDS-06785,0,0.15
RDS-06786,0,0.0
RDS-06787,1,0.22
RDS-06788,0,0.0
RDS-06789,1,0.32
RDS-06790,0,0.15
RDS-06791,1,0.27
RDS-06792,0,0.15
RDS-06793,1,0.25
RDS-06794,0,0.15
RDS-06795,0,0.0
RDS-06796,1,0.37
RDS-06797,3,0.75
RDS-06798,1,0.37
RDS-06799,0,0.15
RDS-06800,1,0.25
RDS-06801,2,0.65
RDS-06802,0,0.15
RDS-06803,0,0.0
RDS-06804,0,0.15
RDS-06805,0,0.15
RDS-06806,0,0.1
RDS-06807,1,0.27
RDS-06808,1,0.3
RDS-06809,0,0.15
RDS-06810,1,0.37
RDS-06811,1,0.27
RDS-06812,1,0.27
RDS-06813,1,0.37
RDS-06814,1,0.27
RDS-06815,2,0.67
RDS-06816,1,0.27
RDS-06817,0,0.15
RDS-06818,1,0.25
RDS-06819,0,0.15
RDS-06820,0,0.0
RDS-06821,2,0.55
RDS-06822,2,0.67
RDS-06823,0,0.15
RDS-06824,0,0.15
RDS-06825,0,0.0
RDS-06826,0,0.12
RDS-06827,0,0.15
RDS-06828,1,0.27
RDS-06829,0,0.0
RDS-06830,1,0.27
RDS-06831,1,0.37
RDS-06832,0,0.0
RDS-06833,0,0.15
RDS-06834,2,0.52
RDS-06835,0,0.15
RDS-06836,0,0.0
RDS-06837,1,0.37
RDS-06838,0,0.12
RDS-06839,0,0.12
RDS-06840,0,0.0
RDS-06841,1,0.3
RDS-06842,0,0.15
RDS-06843,0,0.15
RDS-06844,2,0.55
RDS-06845,2,0.55
RDS-06846,0,0.1
RDS-06847,0,0.0
RDS-06848,0,0.0
RDS-06849,1,0.25
RDS-06850,2,0.52
RDS-06851,1,0.25
RDS-06852,1,0.27
RDS-06853,1,0.22
RDS-06854,1,0.42
RDS-06855,1,0.27
RDS-06856,2,0.67
RDS-06857,0,0.12
RDS-06858,1,0.27
RDS-06859,0,0.12
RDS-06860,0,0.1
RDS-06861,1,0.37
RDS-06862,1,0.42
RDS-06863,0,0.1
RDS-06864,0,0.0
RDS-06865,3,0.9
RDS-06866,0,0.0
RDS-06867,2,0.47
RDS-06868,0,0.0
RDS-06869,0,0.0
RDS-06870,1,0.37
RDS-06871,2,0.57
RDS-06872,0,0.0
RDS-06873,0,0.12
RDS-06874,1,0.25
RDS-06875,0,0.0
RDS-06876,0,0.0
RDS-06877,0,0.15
RDS-06878,3,0.82
RDS-06879,1,0.25
RDS-06880,0,0.0
RDS-06881,1,0.42
RDS-06882,2,0.55
RDS-06883,2,0.65
RDS-06884,1,0.27
RDS-06885,1,0.27
RDS-06886,2,0.55
RDS-06887,1,0.22
RDS-06888,0,0.15
RDS-06889,1,0.25
RDS-06890,0,0.15
RDS-06891,2,0.65
RDS-06892,1,0.25
RDS-06893,0,0.12
RDS-06894,0,0.0
RDS-06895,2,0.55
RDS-06896,1,0.25
RDS-06897,0,0.15
RDS-06898,0,0.15
RDS-06899,0,0.0
RDS-06900,0,0.15
RDS-06901,2,0.52
RDS-06902,1,0.37
RDS-06903,3,0.77
RDS-06904,1,0.27
RDS-06905,0,0.12
RDS-06906,0,0.0
RDS-06907,0,0.15
RDS-06908,1,0.27
RDS-06909,1,0.37
RDS-06910,1,0.27
RDS-06911,1,0.22
RDS-06912,0,0.0
RDS-06913,1,0.4
RDS-06914,1,0.3
RDS-06915,0,0.15
RDS-06916,2,0.67
RDS-06917,0,0.15
RDS-06918,0,0.0
RDS-06919,1,0.2
RDS-06920,1,0.27
RDS-06921,1,0.25
RDS-06922,0,0.0
RDS-06923,0,0.1
RDS-06924,0,0.15
RDS-06925,0,0.12
RDS-06926,1,0.27
RDS-06927,0,0.12
RDS-06928,1,0.22
RDS-06929,1,0.25
RDS-06930,0,0.1
RDS-06931,1,0.27
RDS-06932,1,0.42
RDS-06933,2,0.55
RDS-06934,2,0.52
RDS-06935,0,0.0
RDS-06936,0,0.15
RDS-06937,1,0.25
RDS-06938,0,0.15
RDS-06939,0,0.1
RDS-06940,0,0.15
RDS-06941,1,0.3
RDS-06942,2,0.67
RDS-06943,0,0.12
RDS-06944,0,0.15
RDS-06945,1,0.42
RDS-06946,0,0.0
RDS-06947,0,0.15
RDS-06948,1,0.22
RDS-06949,0,0.0
RDS-06950,3,0.77
RDS-06951,1,0.22
RDS-06952,1,0.22
RDS-06953,0,0.15
RDS-06954,2,0.65
RDS-06955,1,0.25
RDS-06956,0,0.12
RDS-06957,0,0.12
RDS-06958,1,0.27
RDS-06959,0,0.12
RDS-06960,0,0.1
RDS-06961,1,0.27
RDS-06962,1,0.45
RDS-06963,0,0.0
RDS-06964,2,0.65
RDS-06965,1,0.27
RDS-06966,0,0.12
RDS-06967,2,0.65
RDS-06968,0,0.15
RDS-06969,3,0.92
RDS-06970,1,0.27
RDS-06971,0,0.12
RDS-06972,0,0.0
RDS-06973,0,0.0
RDS-06974,1,0.37
RDS-06975,1,0.27
RDS-06976,1,0.3
RDS-06977,0,0.0
RDS-06978,0,0.15
RDS-06979,0,0.12
RDS-06980,1,0.27
RDS-06981,0,0.12
RDS-06982,1,0.42
RDS-06983,1,0.37
RDS-06984,0,0.0
RDS-06985,0,0.15
RDS-06986,2,0.65
RDS-06987,1,0.25
RDS-06988,1,0.25
RDS-06989,0,0.15
RDS-06990,0,0.15
RDS-06991,0,0.0
RDS-06992,1,0.25
RDS-06993,0,0.0
RDS-06994,0,0.12
RDS-06995,3,0.8
RDS-06996,0,0.12
RDS-06997,0,0.1
RDS-06998,0,0.12
RDS-06999,0,0.15
RDS-07000,1,0.22
RDS-07001,0,0.12
RDS-07002,0,0.15
RDS-07003,0,0.0
RDS-07004,1,0.3
RDS-07005,1,0.27
RDS-07006,0,0.12
RDS-07007,0,0.12
RDS-07008,0,0.0
RDS-07009,0,0.15
RDS-07010,0,0.0
RDS-07011,1,0.42
RDS-07012,0,0.0
RDS-07013,0,0.15
RDS-07014,0,0.15
RDS-07015,0,0.0
RDS-07016,0,0.15
RDS-07017,1,0.42
RDS-07018,1,0.25
RDS-07019,1,0.25
RDS-07020,0,0.12
RDS-07021,2,0.67
RDS-07022,0,0.15
RDS-07023,0,0.12
RDS-07024,0,0.0
RDS-07025,1,0.27
RDS-07026,0,0.15
RDS-07027,1,0.4
RDS-07028,0,0.12
RDS-07029,0,0.15
RDS-07030,1,0.37
RDS-07031,0,0.0
RDS-07032,0,0.0
RDS-07033,0,0.12
RDS-07034,0,0.15
RDS-07035,0,0.15
RDS-07036,0,0.0
RDS-07037,0,0.0
RDS-07038,0,0.15
RDS-07039,1,0.25
RDS-07040,1,0.37
RDS-07041,1,0.4
RDS-07042,0,0.0
RDS-07043,0,0.0
RDS-07044,1,0.22
RDS-07045,1,0.4
RDS-07046,1,0.27
RDS-07047,0,0.12
RDS-07048,0,0.15
RDS-07049,3,0.75
RDS-07050,2,0.47
RDS-07051,0,0.15
RDS-07052,0,0.12
RDS-07053,1,0.27
RDS-07054,0,0.12
RDS-07055,2,0.67
RDS-07056,0,0.1
RDS-07057,0,0.15
RDS-07058,0,0.0
RDS-07059,2,0.52
RDS-07060,2,0.55
RDS-07061,2,0.52
RDS-07062,0,0.15
RDS-07063,1,0.4
RDS-07064,1,0.37
RDS-07065,0,0.15
RDS-07066,1,0.3
RDS-07067,1,0.3
RDS-07068,0,0.15
RDS-07069,1,0.27
RDS-07070,1,0.42
RDS-07071,1,0.27
RDS-07072,0,0.0
RDS-07073,0,0.15
RDS-07074,1,0.2
RDS-07075,0,0.12
RDS-07076,0,0.12
RDS-07077,1,0.37
RDS-07078,1,0.27
RDS-07079,1,0.27
RDS-07080,0,0.15
RDS-07081,0,0.1
RDS-07082,0,0.1
RDS-07083,1,0.2
RDS-07084,0,0.15
RDS-07085,0,0.0
RDS-07086,0,0.0
RDS-07087,1,0.25
RDS-07088,0,0.15
RDS-07089,0,0.15
RDS-07090,0,0.15
RDS-07091,0,0.0
RDS-07092,2,0.47
RDS-07093,0,0.12
RDS-07094,0,0.0
RDS-07095,1,0.4
RDS-07096,0,0.0
RDS-07097,2,0.55
RDS-07098,0,0.15
RDS-07099,1,0.27
RDS-07100,1,0.22
RDS-07101,0,0.12
RDS-07102,0,0.0
RDS-07103,0,0.0
RDS-07104,0,0.15
RDS-07105,0,0.15
RDS-07106,1,0.3
RDS-07107,0,0.0
RDS-07108,0,0.1
RDS-07109,1,0.27
RDS-07110,0,0.12
RDS-07111,1,0.25
RDS-07112,1,0.45
RDS-07113,0,0.15
RDS-07114,1,0.25
RDS-07115,0,0.1
RDS-07116,0,0.12
RDS-07117,1,0.22
RDS-07118,0,0.15
RDS-07119,0,0.12
RDS-07120,0,0.15
RDS-07121,0,0.15
RDS-07122,0,0.15
RDS-07123,1,0.22
RDS-07124,2,0.52
RDS-07125,3,0.77
RDS-07126,0,0.12
RDS-07127,0,0.15
RDS-07128,0,0.1
RDS-07129,2,0.55
RDS-07130,0,0.15
RDS-07131,1,0.3
RDS-07132,1,0.3
RDS-07133,2,0.65
RDS-07134,0,0.0
RDS-07135,2,0.5
RDS-07136,0,0.0
RDS-07137,0,0.0
RDS-07138,1,0.27
RDS-07139,2,0.55
RDS-07140,0,0.15
RDS-07141,0,0.0
RDS-07142,0,0.15
RDS-07143,2,0.55
RDS-07144,0,0.15
RDS-07145,1,0.27
RDS-07146,0,0.15
RDS-07147,3,0.9
RDS-07148,0,0.15
RDS-07149,0,0.12
RDS-07150,2,0.67
RDS-07151,1,0.22
RDS-07152,1,0.37
RDS-07153,0,0.15
RDS-07154,3,0.7
RDS-07155,0,0.15
RDS-07156,0,0.15
RDS-07157,0,0.0
RDS-07158,0,0.12
RDS-07159,1,0.4
RDS-07160,1,0.3
RDS-07161,0,0.12
RDS-07162,1,0.42
RDS-07163,0,0.15
RDS-07164,0,0.12
RDS-07165,1,0.42
RDS-07166,0,0.15
RDS-07167,0,0.15
RDS-07168,0,0.15
RDS-07169,0,0.12
RDS-07170,1,0.35
RDS-07171,1,0.27
RDS-07172,0,0.0
RDS-07173,1,0.27
RDS-07174,1,0.27
RDS-07175,0,0.12
RDS-07176,0,0.15
RDS-07177,0,0.15
RDS-07178,0,0.15
RDS-07179,0,0.0
RDS-07180,1,0.3
RDS-07181,0,0.15
RDS-07182,0,0.15
RDS-07183,2,0.67
RDS-07184,0,0.0
RDS-07185,0,0.15
RDS-07186,1,0.3
RDS-07187,0,0.0
RDS-07188,0,0.12
RDS-07189,0,0.12
RDS-07190,0,0.12
RDS-07191,1,0.27
RDS-07192,0,0.0
RDS-07193,0,0.12
RDS-07194,0,0.15
RDS-07195,1,0.22
RDS-07196,1,0.27
RDS-07197,1,0.37
RDS-07198,3,0.77
RDS-07199,3,0.87
RDS-07200,0,0.15
RDS-07201,0,0.0
RDS-07202,0,0.1
RDS-07203,0,0.0
RDS-07204,1,0.37
RDS-07205,0,0.1
RDS-07206,1,0.25
RDS-07207,0,0.15
RDS-07208,0,0.0
RDS-07209,0,0.0
RDS-07210,0,0.0
RDS-07211,0,0.12
RDS-07212,0,0.0
RDS-07213,0,0.15
RDS-07214,0,0.0
RDS-07215,1,0.42
RDS-07216,1,0.37
RDS-07217,0,0.0
RDS-07218,0,0.0
RDS-07219,0,0.0
RDS-07220,0,0.12
RDS-07221,0,0.12
RDS-07222,0,0.12
RDS-07223,1,0.37
RDS-07224,0,0.0
RDS-07225,0,0.15
RDS-07226,0,0.15
RDS-07227,0,0.1
RDS-07228,1,0.25
RDS-07229,0,0.15
RDS-07230,1,0.25
RDS-07231,0,0.15
RDS-07232,1,0.27
RDS-07233,1,0.2
RDS-07234,0,0.15
RDS-07235,0,0.0
RDS-07236,1,0.27
RDS-07237,2,0.65
RDS-07238,1,0.22
RDS-07239,1,0.3
RDS-07240,0,0.1
RDS-07241,1,0.22
RDS-07242,0,0.1
RDS-07243,0,0.15
RDS-07244,2,0.52
RDS-07245,1,0.27
RDS-07246,0,0.12
RDS-07247,0,0.1
RDS-07248,0,0.15
RDS-07249,0,0.15
RDS-07250,1,0.3
RDS-07251,0,0.0
RDS-07252,0,0.15
RDS-07253,0,0.0
RDS-07254,0,0.0
RDS-07255,0,0.15
RDS-07256,3,0.77
RDS-07257,3,0.77
RDS-07258,1,0.3
RDS-07259,0,0.1
RDS-07260,1,0.3
RDS-07261,0,0.0
RDS-07262,1,0.22
RDS-07263,1,0.4
RDS-07264,0,0.0
RDS-07265,1,0.4
RDS-07266,0,0.0
RDS-07267,0,0.0
RDS-07268,1,0.42
RDS-07269,0,0.1
RDS-07270,1,0.27
RDS-07271,0,0.12
RDS-07272,0,0.0
RDS-07273,0,0.15
RDS-07274,2,0.55
RDS-07275,0,0.0
RDS-07276,1,0.37
RDS-07277,0,0.15
RDS-07278,1,0.25
RDS-07279,1,0.25
RDS-07280,1,0.37
RDS-07281,1,0.27
RDS-07282,1,0.27
RDS-07283,1,0.3
RDS-07284,0,0.1
RDS-07285,1,0.27
RDS-07286,3,0.77
RDS-07287,1,0.27
RDS-07288,0,0.12
RDS-07289,1,0.37
RDS-07290,1,0.45
RDS-07291,2,0.52
RDS-07292,0,0.12
RDS-07293,0,0.0
RDS-07294,1,0.27
RDS-07295,2,0.55
RDS-07296,0,0.0
RDS-07297,0,0.12
RDS-07298,2,0.55
RDS-07299,0,0.15
RDS-07300,0,0.15
RDS-07301,0,0.15
RDS-07302,0,0.0
RDS-07303,0,0.1
RDS-07304,0,0.0
RDS-07305,0,0.0
RDS-07306,1,0.25
RDS-07307,0,0.0
RDS-07308,0,0.1
RDS-07309,1,0.3
RDS-07310,3,0.82
RDS-07311,2,0.47
RDS-07312,1,0.27
RDS-07313,1,0.27
RDS-07314,0,0.12
RDS-07315,0,0.12
RDS-07316,1,0.37
RDS-07317,1,0.27
RDS-07318,3,0.77
RDS-07319,0,0.12
RDS-07320,1,0.3
RDS-07321,0,0.0
RDS-07322,1,0.3
RDS-07323,0,0.15
RDS-07324,1,0.3
RDS-07325,0,0.1
RDS-07326,0,0.15
RDS-07327,1,0.27
RDS-07328,0,0.15
RDS-07329,2,0.5
RDS-07330,0,0.0
RDS-07331,0,0.15
RDS-07332,2,0.67
RDS-07333,2,0.52
RDS-07334,1,0.25
RDS-07335,1,0.27
RDS-07336,1,0.3
RDS-07337,0,0.15
RDS-07338,2,0.52
RDS-07339,0,0.15
RDS-07340,0,0.12
RDS-07341,1,0.27
RDS-07342,2,0.67
RDS-07343,1,0.27
RDS-07344,0,0.0
RDS-07345,0,0.0
RDS-07346,1,0.3
RDS-07347,0,0.15
RDS-07348,0,0.0
RDS-07349,0,0.12
RDS-07350,1,0.37
RDS-07351,0,0.15
RDS-07352,1,0.3
RDS-07353,0,0.0
RDS-07354,1,0.22
RDS-07355,0,0.12
RDS-07356,1,0.37
RDS-07357,1,0.42
RDS-07358,0,0.12
RDS-07359,2,0.65
RDS-07360,1,0.37
RDS-07361,0,0.15
RDS-07362,0,0.12
RDS-07363,0,0.0
RDS-07364,0,0.0
RDS-07365,1,0.27
RDS-07366,1,0.22
RDS-07367,0,0.12
RDS-07368,0,0.15
RDS-07369,0,0.0
RDS-07370,2,0.5
RDS-07371,0,0.1
RDS-07372,0,0.15
RDS-07373,1,0.3
RDS-07374,0,0.0
RDS-07375,0,0.0
RDS-07376,2,0.52
RDS-07377,0,0.15
RDS-07378,0,0.0
RDS-07379,0,0.15
RDS-07380,1,0.37
RDS-07381,2,0.5
RDS-07382,2,0.67
RDS-07383,0,0.0
RDS-07384,0,0.15
RDS-07385,1,0.42
RDS-07386,1,0.25
RDS-07387,2,0.67
RDS-07388,1,0.35
RDS-07389,1,0.42
RDS-07390,1,0.27
RDS-07391,1,0.27
RDS-07392,1,0.3
RDS-07393,1,0.25
RDS-07394,1,0.3
RDS-07395,0,0.15
RDS-07396,1,0.37
RDS-07397,1,0.25
RDS-07398,1,0.3
RDS-07399,1,0.4
RDS-07400,1,0.3
RDS-07401,2,0.55
RDS-07402,0,0.15
RDS-07403,2,0.5
RDS-07404,0,0.0
RDS-07405,1,0.25
RDS-07406,0,0.12
RDS-07407,0,0.12
RDS-07408,1,0.25
RDS-07409,0,0.15
RDS-07410,0,0.15
RDS-07411,0,0.12
RDS-07412,2,0.65
RDS-07413,2,0.55
RDS-07414,2,0.65
RDS-07415,0,0.12
RDS-07416,0,0.15
RDS-07417,0,0.0
RDS-07418,0,0.1
RDS-07419,0,0.0
RDS-07420,2,0.65
RDS-07421,0,0.15
RDS-07422,1,0.4
RDS-07423,1,0.3
RDS-07424,0,0.15
RDS-07425,0,0.15
RDS-07426,0,0.12
RDS-07427,1,0.25
RDS-07428,0,0.0
RDS-07429,0,0.15
RDS-07430,0,0.12
RDS-07431,1,0.22
RDS-07432,0,0.15
RDS-07433,1,0.27
RDS-07434,0,0.0
RDS-07435,0,0.12
RDS-07436,0,0.1
RDS-07437,1,0.27
RDS-07438,1,0.3
RDS-07439,0,0.12
RDS-07440,1,0.3
RDS-07441,0,0.0
RDS-07442,1,0.3
RDS-07443,0,0.15
RDS-07444,3,0.7
RDS-07445,0,0.0
RDS-07446,1,0.25
RDS-07447,0,0.15
RDS-07448,0,0.0
RDS-07449,0,0.15
RDS-07450,0,0.15
RDS-07451,0,0.15
RDS-07452,0,0.12
RDS-07453,1,0.2
RDS-07454,3,0.82
RDS-07455,2,0.55
RDS-07456,0,0.0
RDS-07457,2,0.55
RDS-07458,0,0.0
RDS-07459,3,0.8
RDS-07460,1,0.4
RDS-07461,0,0.12
RDS-07462,1,0.27
RDS-07463,2,0.65
RDS-07464,1,0.3
RDS-07465,0,0.15
RDS-07466,0,0.0
RDS-07467,2,0.65
RDS-07468,1,0.27
RDS-07469,0,0.0
RDS-07470,0,0.15
RDS-07471,2,0.65
RDS-07472,0,0.12
RDS-07473,0,0.1
RDS-07474,1,0.35
RDS-07475,0,0.1
RDS-07476,0,0.0
RDS-07477,0,0.12
RDS-07478,0,0.15
RDS-07479,0,0.12
RDS-07480,0,0.12
RDS-07481,0,0.0
RDS-07482,2,0.67
RDS-07483,0,0.12
RDS-07484,0,0.0
RDS-07485,0,0.12
RDS-07486,0,0.12
RDS-07487,0,0.12
RDS-07488,1,0.22
RDS-07489,1,0.25
RDS-07490,1,0.3
RDS-07491,0,0.15
RDS-07492,1,0.45
RDS-07493,1,0.27
RDS-07494,0,0.15
RDS-07495,1,0.27
RDS-07496,1,0.22
RDS-07497,2,0.52
RDS-07498,0,0.12
RDS-07499,1,0.35
RDS-07500,0,0.12
RDS-07501,0,0.0
RDS-07502,0,0.12
RDS-07503,0,0.15
RDS-07504,0,0.0
RDS-07505,0,0.12
RDS-07506,0,0.0
RDS-07507,2,0.67
RDS-07508,1,0.27
RDS-07509,3,0.77
RDS-07510,0,0.0
RDS-07511,2,0.52
RDS-07512,0,0.0
RDS-07513,1,0.37
RDS-07514,0,0.0
RDS-07515,0,0.15
RDS-07516,1,0.3
RDS-07517,1,0.27
RDS-07518,0,0.0
RDS-07519,2,0.65
RDS-07520,0,0.15
RDS-07521,0,0.0
RDS-07522,1,0.4
RDS-07523,0,0.0
